# Chunk-averaged data for fix chunk and group B
# Timestep Number-of-chunks Total-count
# Chunk OrigID Coord1 Ncount c_ke1 temp c_stress4[1] c_displace1[1] c_disp c_stress5[1]
100100 173 3444
  123 126 254.806 24 4.89399e-05 0.378615 -50705.3 -0.00305001 13.1312 -50705.3
  124 127 256.806 24 8.19363e-05 0.633886 -54486 -0.00472939 13.1316 -54486
  125 128 258.806 12 0.000123702 0.957004 -57207.3 -0.00633358 12.0652 -57207.3
  126 129 260.806 24 0.000166841 1.29074 -60110.2 -0.00790905 13.1322 -60110.2
  127 130 262.806 24 0.000185427 1.43452 -64295.4 -0.00933338 13.1325 -64295.4
  128 131 264.806 12 0.000156609 1.21158 -67531.2 -0.00976034 14.1994 -67531.2
  129 132 266.806 24 9.70834e-05 0.75107 -70619.6 -0.00979397 13.133 -70619.6
  130 133 268.806 24 2.88276e-05 0.22302 -74322.9 -0.009914 13.1333 -74322.9
  131 134 270.806 12 2.36974e-05 0.183331 -76814.9 -0.0103775 12.0669 -76814.9
  132 135 272.806 24 7.83988e-05 0.606519 -79123.6 -0.0112953 13.1338 -79123.6
  133 136 274.806 24 0.000187782 1.45275 -82100.6 -0.0127835 13.1341 -82100.6
  134 137 276.806 12 0.000256017 1.98063 -84269 -0.0137947 14.201 -84269
  135 138 278.806 24 0.000276592 2.13981 -86309 -0.0144697 13.1346 -86309
  136 139 280.806 24 0.000240824 1.86309 -88820.3 -0.0148912 13.1349 -88820.3
  137 140 282.806 12 0.000185092 1.43194 -90526.3 -0.0149495 12.0685 -90526.3
  138 141 284.806 24 0.000126135 0.975825 -92063.5 -0.0149229 13.1353 -92063.5
  139 142 286.806 24 6.77623e-05 0.524232 -93876.6 -0.0149794 13.1356 -93876.6
  140 143 288.806 12 4.40275e-05 0.340612 -95006.7 -0.0151564 14.2025 -95006.7
  141 144 290.806 24 3.45741e-05 0.267477 -95850.3 -0.0154578 13.136 -95850.3
  142 145 292.806 24 3.19448e-05 0.247136 -96520.2 -0.015952 13.1363 -96520.2
  143 146 294.806 12 3.51787e-05 0.272155 -96675.3 -0.0163749 12.0699 -96675.3
  144 147 296.806 24 4.22855e-05 0.327135 -96590.8 -0.0168321 13.1367 -96590.8
  145 148 298.806 24 5.30095e-05 0.410099 -96302.9 -0.0173949 13.137 -96302.9
  146 149 300.806 12 5.92419e-05 0.458315 -96005.6 -0.0177176 14.2039 -96005.6
  147 150 302.806 24 6.22365e-05 0.481482 -95548.1 -0.0179169 13.1374 -95548.1
  148 151 304.806 24 6.06346e-05 0.46909 -94493.4 -0.0180662 13.1376 -94493.4
  149 152 306.806 12 5.52269e-05 0.427254 -93266.1 -0.0181375 12.0711 -93266.1
  150 153 308.806 24 4.71852e-05 0.36504 -91609.4 -0.0182474 13.1379 -91609.4
  151 154 310.806 24 3.83645e-05 0.296801 -88993.1 -0.0185047 13.1381 -88993.1
  152 155 312.806 12 3.51289e-05 0.271769 -86876.6 -0.0187245 14.205 -86876.6
  153 156 314.806 24 3.45373e-05 0.267192 -84752.3 -0.0188553 13.1384 -84752.3
  154 157 316.806 24 3.38141e-05 0.261598 -81871.2 -0.0188493 13.1386 -81871.2
  155 158 318.806 12 3.2662e-05 0.252684 -79590.2 -0.0187224 12.072 -79590.2
  156 159 320.806 24 3.35644e-05 0.259666 -77091.4 -0.018521 13.1388 -77091.4
  157 160 322.806 24 4.47469e-05 0.346177 -73406.8 -0.0182813 13.139 -73406.8
  158 161 324.806 12 6.26022e-05 0.484311 -70402.1 -0.0181854 14.2058 -70402.1
  159 162 326.806 24 8.02299e-05 0.620685 -67182 -0.0181456 13.1392 -67182
  160 163 328.806 24 8.10529e-05 0.627052 -62625.4 -0.0179919 13.1393 -62625.4
  161 164 330.806 12 5.9385e-05 0.459423 -58869.6 -0.0176749 12.0727 -58869.6
  162 165 332.806 24 3.17465e-05 0.245601 -54058 -0.017091 13.1395 -54058
  163 166 334.806 24 3.12082e-05 0.241437 -43749.5 -0.0160214 13.1396 -43749.5
  164 167 336.806 12 7.47547e-05 0.578327 -30866.4 -0.0150924 14.2063 -30866.4
  165 168 338.806 24 0.000141505 1.09473 -12163.6 -0.0140984 13.1397 -12163.6
  166 169 340.806 24 0.000190318 1.47236 14410.2 -0.0126248 13.1398 14410.2
  167 170 342.806 12 0.000165499 1.28035 30589.5 -0.0113522 12.0732 30589.5
  168 171 344.806 24 9.35336e-05 0.723607 43009.7 -0.00984352 13.1399 43009.7
  169 172 346.806 24 1.42855e-05 0.110517 54022.3 -0.0074286 13.1401 54022.3
  170 173 348.806 12 1.03624e-05 0.0801673 53831.3 -0.00545744 14.2072 53831.3
  171 174 350.806 24 7.88904e-05 0.610323 51339.4 -0.00365273 13.1411 51339.4
  172 175 352.806 24 4.96386e-05 0.384021 51587.4 -0.00166994 13.1419 51587.4
  173 176 354.806 12 2.44773e-06 0.0189364 47532 -0.000686534 12.0758 47532
100300 173 3444
  1 4 10.8061 12 0.00693762 53.6718 -316999 0.246146 12.1573 -316999
  2 5 12.8061 24 0.0088845 68.7335 -194233 0.204803 12.1457 -194233
  3 6 14.8061 12 0.00444566 34.3931 -30347.4 0.173987 12.194 -30347.4
  4 7 16.8061 24 0.00597004 46.1862 47383.9 0.173524 12.837 47383.9
  5 8 18.8061 24 0.00245562 18.9975 127058 0.175047 12.8125 127058
  6 9 20.8061 12 0.00146483 11.3324 108084 0.178818 12.0696 108084
  7 10 22.8061 24 0.00171874 13.2968 -98447.8 0.179773 13.1208 -98447.8
  8 11 24.8061 24 0.0015953 12.3418 -375148 0.173636 13.1062 -375148
  9 12 26.8061 12 0.00191103 14.7844 -592950 0.165026 14.1681 -592950
  10 13 28.8061 24 0.0034377 26.5952 -891021 0.15068 13.1012 -891021
  11 14 30.8061 24 0.00557485 43.1289 -1.19133e+06 0.123694 13.103 -1.19133e+06
  12 15 32.8061 12 0.0059214 45.81 -1.24981e+06 0.100818 12.0369 -1.24981e+06
  13 16 34.8061 24 0.00584151 45.1919 -1.21443e+06 0.0785392 13.1033 -1.21443e+06
  14 17 36.8061 24 0.00542066 41.9361 -1.07169e+06 0.0510272 13.1034 -1.07169e+06
  15 18 38.8061 12 0.00423555 32.7677 -845229 0.0336 14.1701 -845229
  16 19 40.8061 24 0.00218684 16.9181 -541509 0.0217035 13.1035 -541509
  17 20 42.8061 24 0.000406717 3.1465 -221050 0.0131571 13.1036 -221050
  18 21 44.8061 12 6.40388e-05 0.495426 -99275.5 0.0101984 12.037 -99275.5
  19 22 46.8061 24 8.86243e-05 0.685627 -56905.6 0.00847938 13.1038 -56905.6
  20 23 48.8061 24 0.000201651 1.56004 -40362.6 0.00675757 13.1039 -40362.6
  21 24 50.8061 12 0.000242575 1.87664 -37923.7 0.00592768 14.1706 -37923.7
  22 25 52.8061 24 0.000198647 1.5368 -37477.1 0.00581335 13.104 -37477.1
  23 26 54.8061 24 8.3881e-05 0.648931 -37247.3 0.00660801 13.1042 -37247.3
  24 27 56.8061 12 1.81339e-05 0.14029 -37090.2 0.00756662 12.0376 -37090.2
  25 28 58.8061 24 7.33367e-06 0.0567357 -36915.2 0.00827552 13.1044 -36915.2
  26 29 60.8061 24 3.03718e-05 0.234967 -36592.7 0.00837488 13.1045 -36592.7
  27 30 62.8061 12 4.01671e-05 0.310747 -36235.7 0.00791368 14.1713 -36235.7
  28 31 64.8061 24 2.74549e-05 0.2124 -35717.6 0.00737551 13.1048 -35717.6
  29 32 66.8061 24 6.81634e-06 0.0527335 -34768 0.00703634 13.105 -34768
  30 33 68.8061 12 7.46122e-06 0.0577225 -33874.5 0.00708263 12.0384 -33874.5
  31 34 70.8061 24 2.1786e-05 0.168544 -32846.5 0.00712235 13.1052 -32846.5
  32 35 72.8061 24 2.91704e-05 0.225672 -31285.6 0.00662228 13.1054 -31285.6
  33 36 74.8061 12 1.69859e-05 0.131408 -29963.8 0.0056623 14.1722 -29963.8
  34 37 76.8061 24 4.62313e-06 0.0357661 -28555.9 0.00420909 13.1056 -28555.9
  35 38 78.8061 24 2.09406e-05 0.162003 -26614.5 0.00199847 13.1058 -26614.5
  36 39 80.8061 12 6.51755e-05 0.50422 -25125.2 0.000416259 12.0393 -25125.2
  37 40 82.8061 24 0.000123198 0.953102 -23603.6 -0.000837406 13.1061 -23603.6
  38 41 84.8061 24 0.000170401 1.31828 -21469.6 -0.00192362 13.1063 -21469.6
  39 42 86.8061 12 0.00016736 1.29475 -19788 -0.00232664 14.1732 -19788
  40 43 88.8061 24 0.00012672 0.980346 -18049.5 -0.00248163 13.1067 -18049.5
  41 44 90.8061 24 5.13478e-05 0.397244 -15648 -0.00272114 13.1069 -15648
  42 45 92.8061 12 8.13532e-06 0.0629376 -13805.7 -0.00321142 12.0405 -13805.7
  43 46 94.8061 24 9.57718e-06 0.0740923 -11925.1 -0.00430962 13.1073 -11925.1
  44 47 96.8061 24 8.85766e-05 0.685259 -9304.76 -0.00664933 13.1076 -9304.76
  45 48 98.8061 12 0.000189249 1.46409 -7270.18 -0.00879376 14.1744 -7270.18
  46 49 100.806 24 0.000276036 2.13551 -5153.71 -0.0106665 13.1079 -5153.71
  47 50 102.806 24 0.000307873 2.38181 -2275.7 -0.0117693 13.1081 -2275.7
  48 51 104.806 12 0.000257376 1.99115 -175.854 -0.0112171 12.0416 -175.854
  49 52 106.806 24 0.000158835 1.2288 1835.64 -0.00952755 13.1085 1835.64
  50 53 108.806 24 3.94863e-05 0.30548 4505.92 -0.00677907 13.1087 4505.92
  51 54 110.806 12 9.83613e-07 0.00760956 6618.19 -0.00511919 14.1756 6618.19
  52 55 112.806 24 2.9737e-05 0.230056 9046.3 -0.00451845 13.1091 9046.3
  53 56 114.806 24 0.000132663 1.02633 12817.2 -0.00527628 13.1094 12817.2
  54 57 116.806 12 0.000225437 1.74405 15957.1 -0.00663796 12.043 15957.1
  55 58 118.806 24 0.000293092 2.26746 19197 -0.00795381 13.1099 19197
  56 59 120.806 24 0.000311004 2.40603 23463.9 -0.00857331 13.1102 23463.9
  57 60 122.806 12 0.000261294 2.02146 26608 -0.00779817 14.177 26608
  58 61 124.806 24 0.00017048 1.31889 29776 -0.00577547 13.1106 29776
  59 62 126.806 24 5.24043e-05 0.405417 34132 -0.00218978 13.1109 34132
  60 63 128.806 12 4.1114e-06 0.0318072 37528.8 0.000418028 12.0444 37528.8
  61 64 130.806 24 2.88228e-05 0.222983 41004.4 0.00226639 13.1113 41004.4
  62 65 132.806 24 0.00015893 1.22954 45587.3 0.00347185 13.1116 45587.3
  63 66 134.806 12 0.00029708 2.29831 48911.6 0.0036617 14.1785 48911.6
  64 67 136.806 24 0.00041732 3.22853 52080.9 0.00372329 13.112 52080.9
  65 68 138.806 24 0.000470763 3.64198 56116.6 0.00443816 13.1124 56116.6
  66 69 140.806 12 0.000402038 3.1103 59044.2 0.00574962 12.0459 59044.2
  67 70 142.806 24 0.000252343 1.95221 61800.3 0.00786425 13.1128 61800.3
  68 71 144.806 24 6.31664e-05 0.488677 65082.6 0.0114212 13.1132 65082.6
  69 72 146.806 12 1.34755e-05 0.104251 67148.5 0.0143383 14.1801 67148.5
  70 73 148.806 24 0.000108915 0.842599 68766.6 0.0171687 13.1137 68766.6
  71 74 150.806 24 0.000381998 2.95527 70386.7 0.0204493 13.114 70386.7
  72 75 152.806 12 0.000597856 4.62521 71317.8 0.0223599 12.0476 71317.8
  73 76 154.806 24 0.000683938 5.29117 72092.1 0.0236428 13.1145 72092.1
  74 77 156.806 24 0.000551527 4.2668 72941.5 0.0247427 13.1149 72941.5
  75 78 158.806 12 0.000323909 2.50587 73406.5 0.0254248 14.1818 73406.5
  76 79 160.806 24 0.000118486 0.916644 73551.3 0.0263566 13.1154 73551.3
  77 80 162.806 24 5.20297e-05 0.402519 73141.9 0.0282142 13.1158 73141.9
  78 81 164.806 12 0.000178024 1.37725 72379.2 0.0300254 12.0494 72379.2
  79 82 166.806 24 0.000382068 2.9558 71265 0.0319361 13.1163 71265
  80 83 168.806 24 0.000572024 4.42537 69510.5 0.0339872 13.1167 69510.5
  81 84 170.806 12 0.000576502 4.46002 68066.8 0.034816 14.1836 68066.8
  82 85 172.806 24 0.000444825 3.44132 66494.9 0.0347622 13.1172 66494.9
  83 86 174.806 24 0.000207664 1.60656 64143.6 0.0336716 13.1176 64143.6
  84 87 176.806 12 7.42605e-05 0.574504 62122.1 0.0324106 12.0512 62122.1
  85 88 178.806 24 3.80032e-05 0.294006 59814.9 0.031234 13.1182 59814.9
  86 89 180.806 24 0.000101769 0.787322 56432.9 0.0303479 13.1186 56432.9
  87 90 182.806 12 0.000189519 1.46618 53747.8 0.0302994 14.1855 53747.8
  88 91 184.806 24 0.000254578 1.9695 50985.5 0.0306545 13.1192 50985.5
  89 92 186.806 23.31 0.000267533 2.06973 47324.9 0.0309085 13.0813 47324.9
  90 93 188.806 12.69 0.000223117 1.72611 44703 0.0311874 12.1815 44703
  91 94 190.806 24 0.000149825 1.1591 41772 0.0299902 13.1201 41772
  92 95 192.806 12 7.83491e-05 0.606135 38900.5 0.028497 14.1871 38900.5
  93 96 194.806 24 3.30665e-05 0.255814 35912.6 0.0265292 13.1207 35912.6
  94 97 196.806 24 2.40266e-05 0.185878 31723.1 0.0238433 13.1211 31723.1
  95 98 198.806 12 5.03417e-05 0.38946 28462.1 0.0221571 12.0547 28462.1
  96 99 200.806 24 8.6058e-05 0.665773 25162.3 0.0210619 13.1217 25162.3
  97 100 202.806 24 0.000103961 0.804275 20772.5 0.020256 13.122 20772.5
  98 101 204.806 12 8.23808e-05 0.637325 17542.8 0.0197907 14.189 17542.8
  99 102 206.806 24 4.10002e-05 0.317191 14396.2 0.0189414 13.1226 14396.2
  100 103 208.806 24 9.53236e-06 0.0737455 10224.1 0.0168441 13.1229 10224.1
  101 104 210.806 12 3.04189e-05 0.235331 7049.18 0.0146118 12.0565 7049.18
  102 105 212.806 24 9.16707e-05 0.709195 3797.17 0.0122037 13.1235 3797.17
  103 106 214.806 24 0.000161277 1.24769 -588.973 0.0095895 13.1239 -588.973
  104 107 216.806 12 0.000161294 1.24783 -3863.96 0.0084404 14.1908 -3863.96
  105 108 218.806 24 0.000105195 0.813821 -7100.49 0.00811257 13.1244 -7100.49
  106 109 220.806 24 2.04001e-05 0.157822 -11440 0.00821354 13.1248 -11440
  107 110 222.806 12 4.77085e-06 0.0369089 -14809.6 0.00825621 12.0584 -14809.6
  108 111 224.806 24 7.52089e-05 0.581842 -18392.6 0.0079313 13.1254 -18392.6
  109 112 226.806 24 0.000241959 1.87188 -23446.4 0.00689922 13.1258 -23446.4
  110 113 228.806 12 0.000352486 2.72695 -27353.4 0.00574215 14.1927 -27353.4
  111 114 230.806 24 0.000380813 2.9461 -31251.9 0.00437978 13.1263 -31251.9
  112 115 232.806 24 0.000297963 2.30514 -36385 0.00266005 13.1267 -36385
  113 116 234.806 12 0.000181294 1.40255 -40183.9 0.00173758 12.0603 -40183.9
  114 117 236.806 24 7.34179e-05 0.567985 -43934.3 0.00142347 13.1272 -43934.3
  115 118 238.806 24 6.38164e-06 0.0493705 -48807 0.0017062 13.1275 -48807
  116 119 240.806 12 1.4107e-05 0.109137 -52362.1 0.00206989 14.1945 -52362.1
  117 120 242.806 24 4.50282e-05 0.348354 -55900.3 0.00195198 13.1281 -55900.3
  118 121 244.806 24 7.76642e-05 0.600837 -60785.4 0.000638456 13.1285 -60785.4
  119 122 246.806 12 8.50943e-05 0.658318 -64653.3 -0.00106658 12.0621 -64653.3
  120 123 248.806 24 7.80803e-05 0.604056 -68620.9 -0.00296509 13.1291 -68620.9
  121 124 250.806 24 6.53476e-05 0.505551 -73600 -0.00521174 13.1295 -73600
  122 125 252.806 12 6.21982e-05 0.481186 -76769.7 -0.00665381 14.1964 -76769.7
  123 126 254.806 24 7.09486e-05 0.548882 -79191.9 -0.00817667 13.1301 -79191.9
  124 127 256.806 24 0.000100234 0.775443 -81690.3 -0.0108471 13.1304 -81690.3
  125 128 258.806 12 0.000132003 1.02122 -83413.5 -0.0133435 12.064 -83413.5
  126 129 260.806 24 0.000160096 1.23855 -85342.8 -0.0157591 13.1309 -85342.8
  127 130 262.806 24 0.000167628 1.29682 -88268 -0.0179182 13.1313 -88268
  128 131 264.806 12 0.000139983 1.08296 -90491.1 -0.0185501 14.1982 -90491.1
  129 132 266.806 24 8.78996e-05 0.680021 -92399.1 -0.0185849 13.1317 -92399.1
  130 133 268.806 24 3.14127e-05 0.24302 -94252 -0.0187844 13.132 -94252
  131 134 270.806 12 2.95434e-05 0.228558 -95138.3 -0.0195438 12.0655 -95138.3
  132 135 272.806 24 7.75323e-05 0.599816 -95740.6 -0.0210067 13.1324 -95740.6
  133 136 274.806 24 0.000176068 1.36212 -96403.5 -0.0233353 13.1326 -96403.5
  134 137 276.806 12 0.000242899 1.87915 -96877.5 -0.0248913 14.1995 -96877.5
  135 138 278.806 24 0.000271971 2.10406 -97362.3 -0.0258926 13.133 -97362.3
  136 139 280.806 24 0.00024844 1.92201 -97951.7 -0.0264292 13.1333 -97951.7
  137 140 282.806 12 0.000195807 1.51483 -98335.9 -0.026386 12.0669 -98335.9
  138 141 284.806 24 0.00013459 1.04123 -98608 -0.0261775 13.1338 -98608
  139 142 286.806 24 7.16896e-05 0.554615 -98727.3 -0.0260359 13.134 -98727.3
  140 143 288.806 12 4.49161e-05 0.347486 -98561.5 -0.0261551 14.2009 -98561.5
  141 144 290.806 24 3.40105e-05 0.263116 -98046.3 -0.0264853 13.1345 -98046.3
  142 145 292.806 24 3.147e-05 0.243463 -96867.7 -0.0270834 13.1347 -96867.7
  143 146 294.806 12 3.53136e-05 0.273198 -95660.8 -0.0276102 12.0683 -95660.8
  144 147 296.806 24 4.17274e-05 0.322818 -94277.4 -0.0281652 13.1351 -94277.4
  145 148 298.806 24 4.94306e-05 0.382412 -92447.8 -0.0287965 13.1354 -92447.8
  146 149 300.806 12 5.30209e-05 0.410188 -91155.7 -0.0291026 14.2022 -91155.7
  147 150 302.806 24 5.36304e-05 0.414903 -89859.8 -0.0292217 13.1357 -89859.8
  148 151 304.806 24 4.97639e-05 0.38499 -87924 -0.0292064 13.1359 -87924
  149 152 306.806 12 4.35685e-05 0.337061 -86186.6 -0.0291436 12.0694 -86186.6
  150 153 308.806 24 3.68111e-05 0.284783 -84114.5 -0.0291529 13.1362 -84114.5
  151 154 310.806 24 3.02482e-05 0.23401 -81047.5 -0.029329 13.1364 -81047.5
  152 155 312.806 12 2.74465e-05 0.212335 -78645.5 -0.0295031 14.2032 -78645.5
  153 156 314.806 24 2.61232e-05 0.202098 -76194.3 -0.0295599 13.1366 -76194.3
  154 157 316.806 24 2.46301e-05 0.190547 -72785.1 -0.0293662 13.1368 -72785.1
  155 158 318.806 12 2.35466e-05 0.182164 -69938 -0.0290267 12.0703 -69938
  156 159 320.806 24 2.43721e-05 0.188551 -66318 -0.0285632 13.137 -66318
  157 160 322.806 24 3.39826e-05 0.262901 -58995.2 -0.0279569 13.1372 -58995.2
  158 161 324.806 12 4.9217e-05 0.380759 -50058.6 -0.0275662 14.2039 -50058.6
  159 162 326.806 24 6.4475e-05 0.4988 -35916.8 -0.0270952 13.1374 -35916.8
  160 163 328.806 24 6.4011e-05 0.495211 -10950.7 -0.0259089 13.1375 -10950.7
  161 164 330.806 12 4.22087e-05 0.326541 8592.03 -0.0243394 12.0709 8592.03
  162 165 332.806 24 1.45926e-05 0.112893 23531.9 -0.0220553 13.1377 23531.9
  163 166 334.806 24 1.783e-05 0.137939 36144.4 -0.0184387 13.1378 36144.4
  164 167 336.806 12 6.73188e-05 0.520801 41518.6 -0.0156541 14.2045 41518.6
  165 168 338.806 24 0.000139091 1.07606 41305.2 -0.0131983 13.1378 41305.2
  166 169 340.806 24 0.000193023 1.49329 36298.6 -0.0106683 13.1381 36298.6
  167 170 342.806 12 0.000169984 1.31505 35965.1 -0.00918995 12.0718 35965.1
  168 171 344.806 24 0.000101259 0.783372 37450.9 -0.00771685 13.139 37450.9
  169 172 346.806 24 1.61574e-05 0.124999 35777.9 -0.00559278 13.1398 35777.9
  170 173 348.806 12 3.39212e-05 0.262426 35856 -0.00388958 14.2071 35856
  171 174 350.806 24 5.25432e-05 0.406492 35434.4 -0.00223985 13.141 35434.4
  172 175 352.806 24 8.86802e-06 0.068606 34868.4 -0.00088724 13.1419 34868.4
  173 176 354.806 12 1.28677e-06 0.00995488 31033.5 -0.000406201 12.0758 31033.5
100400 173 3444
  1 4 10.8061 12 0.00511665 39.5841 -1864.74 0.290933 12.173 -1864.74
  2 5 12.8061 24 0.00823876 63.7378 -67169.5 0.267978 12.1705 -67169.5
  3 6 14.8061 12 0.00704252 54.4833 -146617 0.223223 12.1669 -146617
  4 7 16.8061 24 0.00235668 18.2321 -204816 0.204904 12.1597 -204816
  5 8 18.8061 24 0.00721806 55.8413 -306270 0.196287 12.1437 -306270
  6 9 20.8061 12 0.00249386 19.2933 -339572 0.184498 12.1274 -339572
  7 10 22.8061 24 0.00208896 16.1609 -216019 0.180553 12.386 -216019
  8 11 24.8061 24 0.00195168 15.0989 -71133.4 0.178215 12.9907 -71133.4
  9 12 26.8061 12 0.00155391 12.0216 9092.16 0.176225 14.2003 9092.16
  10 13 28.8061 24 0.00100253 7.75589 125734 0.176569 13.1193 125734
  11 14 30.8061 24 0.000716707 5.54469 104330 0.178965 13.1062 104330
  12 15 32.8061 12 0.000995683 7.70294 -52665 0.178861 12.0359 -52665
  13 16 34.8061 24 0.00121521 9.40125 -218401 0.175737 13.1032 -218401
  14 17 36.8061 24 0.00160849 12.4438 -481488 0.167687 13.1054 -481488
  15 18 38.8061 12 0.0026357 20.3907 -753136 0.157109 14.1726 -753136
  16 19 40.8061 24 0.00436096 33.7378 -1.01315e+06 0.140729 13.1055 -1.01315e+06
  17 20 42.8061 24 0.00553543 42.8239 -1.2065e+06 0.113315 13.1055 -1.2065e+06
  18 21 44.8061 12 0.00564328 43.6583 -1.24189e+06 0.090749 12.039 -1.24189e+06
  19 22 46.8061 24 0.00560082 43.3299 -1.19867e+06 0.0679449 13.1057 -1.19867e+06
  20 23 48.8061 24 0.00487512 37.7156 -987243 0.0402546 13.1058 -987243
  21 24 50.8061 12 0.00328395 25.4057 -710673 0.0243548 14.1726 -710673
  22 25 52.8061 24 0.00147116 11.3814 -421129 0.0154624 13.106 -421129
  23 26 54.8061 24 0.000280461 2.16974 -168246 0.0113272 13.1061 -168246
  24 27 56.8061 12 4.59071e-05 0.355153 -83984.4 0.0114288 12.0395 -83984.4
  25 28 58.8061 24 1.26428e-05 0.0978088 -55589.9 0.0121501 13.1063 -55589.9
  26 29 60.8061 24 3.48803e-05 0.269846 -44022.1 0.0123165 13.1064 -44022.1
  27 30 62.8061 12 4.74794e-05 0.367317 -41918 0.0117799 14.1731 -41918
  28 31 64.8061 24 3.40871e-05 0.26371 -41100.5 0.011135 13.1065 -41100.5
  29 32 66.8061 24 8.83154e-06 0.0683238 -40070.2 0.0108133 13.1067 -40070.2
  30 33 68.8061 12 8.3796e-06 0.0648274 -39148.7 0.0110138 12.0401 -39148.7
  31 34 70.8061 24 2.39466e-05 0.185259 -38047 0.0112171 13.1068 -38047
  32 35 72.8061 24 3.26264e-05 0.252409 -36374.5 0.0107019 13.107 -36374.5
  33 36 74.8061 12 2.0792e-05 0.160854 -34988.5 0.00945687 14.1738 -34988.5
  34 37 76.8061 24 6.81324e-06 0.0527095 -33483 0.00747136 13.1072 -33483
  35 38 78.8061 24 2.26269e-05 0.175049 -31389.4 0.00440065 13.1074 -31389.4
  36 39 80.8061 12 6.84519e-05 0.529567 -29773.7 0.00219259 12.0408 -29773.7
  37 40 82.8061 24 0.000128357 0.993011 -28088.7 0.000467943 13.1076 -28088.7
  38 41 84.8061 24 0.000181691 1.40563 -25755.6 -0.000957899 13.1078 -25755.6
  39 42 86.8061 12 0.000177367 1.37217 -23928.1 -0.00142985 14.1747 -23928.1
  40 43 88.8061 24 0.000130164 1.00699 -21973.7 -0.00156599 13.1082 -21973.7
  41 44 90.8061 24 4.89077e-05 0.378366 -19176 -0.00185596 13.1084 -19176
  42 45 92.8061 12 6.06019e-06 0.0468837 -16902.2 -0.00257059 12.0419 -16902.2
  43 46 94.8061 24 1.44524e-05 0.111809 -14435.5 -0.00419183 13.1088 -14435.5
  44 47 96.8061 24 0.00010968 0.848519 -10968.4 -0.00762399 13.109 -10968.4
  45 48 98.8061 12 0.000219801 1.70046 -8229.26 -0.0107074 14.1758 -8229.26
  46 49 100.806 24 0.000309181 2.39193 -5438.87 -0.0132722 13.1093 -5438.87
  47 50 102.806 24 0.000328351 2.54024 -1797.52 -0.0145687 13.1095 -1797.52
  48 51 104.806 12 0.000258047 1.99634 885.984 -0.0135267 12.043 885.984
  49 52 106.806 24 0.000144736 1.11972 3531.49 -0.0108865 13.1098 3531.49
  50 53 108.806 24 2.59487e-05 0.200748 7116.51 -0.00681623 13.11 7116.51
  51 54 110.806 12 4.14985e-06 0.0321047 10021.4 -0.00448249 14.1768 10021.4
  52 55 112.806 24 5.80624e-05 0.44919 13294.1 -0.00373488 13.1103 13294.1
  53 56 114.806 24 0.000182048 1.40838 18162.7 -0.0048673 13.1105 18162.7
  54 57 116.806 12 0.000272078 2.10489 22074.9 -0.00668117 12.044 22074.9
  55 58 118.806 24 0.000321759 2.48924 26024.1 -0.00828466 13.1109 26024.1
  56 59 120.806 24 0.000303088 2.34479 31161.7 -0.0087126 13.1111 31161.7
  57 60 122.806 12 0.00023018 1.78075 34931.3 -0.00727361 14.178 34931.3
  58 61 124.806 24 0.000134002 1.03668 38729.6 -0.00424455 13.1115 38729.6
  59 62 126.806 24 3.3272e-05 0.257403 43997 0.000743578 13.1118 43997
  60 63 128.806 12 7.9224e-06 0.0612903 48134.7 0.00422264 12.0453 48134.7
  61 64 130.806 24 5.25918e-05 0.406868 52374.9 0.00659022 13.1121 52374.9
  62 65 132.806 24 0.000187656 1.45177 57920.1 0.00803069 13.1124 57920.1
  63 66 134.806 12 0.000312046 2.41409 61861.1 0.00819847 14.1792 61861.1
  64 67 136.806 24 0.000409125 3.16513 65543.6 0.00825608 13.1128 65543.6
  65 68 138.806 24 0.000439206 3.39784 70167.4 0.00922646 13.113 70167.4
  66 69 140.806 12 0.00036829 2.84922 73447.9 0.0109892 12.0466 73447.9
  67 70 142.806 24 0.000231661 1.79221 76570.8 0.0137663 13.1134 76570.8
  68 71 144.806 24 6.27408e-05 0.485384 80384.8 0.0183388 13.1137 80384.8
